symbol,roe_change,tagrt_change,workcap_change,eps_change
SZSE.002957_2019q2,0,0,0,0
SHSE.603338_2019q2,4.1133,-15.3814,-64026624,0.34
SHSE.603355_2019q2,4.3439,5.7398,94044416,0.38
SHSE.603377_2019q2,5.1703,5.2017,-199530416,0.12
SHSE.603379_2019q2,-0.98,-20.0533,203646208,0.48
SHSE.603444_2019q2,4.8839,4.6087,-484936704,3.49
SHSE.603515_2019q2,10.3799,-5.0669,54868480,0.42
SHSE.603517_2019q2,2.3468,-0.2055,-425488640,0.2507
SHSE.603486_2019q2,-0.4843,-6.8989,-176662016,0.05
SHSE.603556_2019q2,5.1923,10.7446,-641795840,0.41
SHSE.603568_2019q2,0.6047,-18.0717,-106007680,0.19
SHSE.603650_2019q2,2.7705,1.4824,-166367232,0.22
SHSE.603712_2019q2,4.5137,-7.585,-99120256,0.079
SHSE.603707_2019q2,-0.9919,-1.5779,49873024,0.2539
SHSE.603659_2019q2,0.5005,-21.4849,-580316032,0.31
SHSE.603806_2019q2,-1.157,-16.3075,-15159296,0.35
SHSE.603816_2019q2,-1.4353,-9.054,-270199296,0.25
SHSE.603766_2019q2,-0.8748,-0.8462,-255590016,0.0871
SHSE.603858_2019q2,3.9489,-7.1826,-1318611008,0.3854
SHSE.603866_2019q2,4.2778,2.5404,-551108608,0.2035
SHSE.603868_2019q2,3.2132,-0.6174,-580466688,0.39
SHSE.603877_2019q2,-1.8554,2.9168,-527175808,0.1
SHSE.603882_2019q2,8.6411,-6.4755,-65471168,0.29
SHSE.603883_2019q2,-3.284,1.3351,306921792,0.39
SHSE.603885_2019q2,-4.7297,1.8308,-936057600,0.1
SHSE.603888_2019q2,3.02,-4.1534,-14396416,0.1522
SHSE.603939_2019q2,0.4695,1.9808,25600512,0.426
SHSE.603983_2019q2,0,0,0,0
SHSE.600085_2019q3,-2.1361,-3.4278,646758400,0.138
SHSE.600089_2019q3,0.3341,-1.4822,-2274358272,0.1669
SHSE.600153_2019q3,-1.2362,4.1819,1250656256,0.15
SZSE.000333_2019q3,-3.2322,-0.4442,5644251136,0.88
SHSE.600208_2019q3,-0.5691,26.0819,-1815965696,0.087
SHSE.600170_2019q3,-1.3403,-0.1986,-786661376,0.08
SHSE.600221_2019q3,-0.3946,1.5211,1881358336,0.006
SZSE.000338_2019q3,-2.9789,-3.2383,849405952,0.22
SHSE.600219_2019q3,0.357,0.0304,362590208,0.05
SHSE.600176_2019q3,-0.5884,0.5418,495649536,0.1413
SHSE.600177_2019q3,0.4241,17.3359,344062976,0.22
SHSE.600183_2019q3,-0.3706,2.6777,104324096,0.18
SHSE.600233_2019q3,0.5523,0.4337,197668352,0.1823
SZSE.000413_2019q3,-0.555,-3.3571,-197877760,0.05
SHSE.600188_2019q3,-3.0272,-12.5167,-1857689088,0.3304
SZSE.000415_2019q3,-2.3913,-5.8221,-195897984,0.0446
SHSE.600196_2019q3,-1.3053,-2.505,3547343392,0.22
SZSE.000423_2019q3,-0.9684,1.2431,-187011072,-0.0334
SZSE.000425_2019q3,-2.2514,-3.2312,554022912,0.087
SHSE.603833_2019q3,6.1239,2.6115,2160830080,1.77
SHSE.600309_2019q3,-2.7153,2.8659,-882708480,0.73
SHSE.600271_2019q3,1.221,6.3853,622494720,0.2443
SHSE.600276_2019q3,-0.0283,6.8166,1367605248,0.2972
SHSE.600332_2019q3,-4.1524,-57.1003,502583296,0.376
SHSE.603799_2019q3,0.7468,4.9898,-883656944,0.06
SHSE.600340_2019q3,-11.136,31.7435,7657340928,0.4
SHSE.600346_2019q3,2.1857,14.1048,-1370570752,0.41
SHSE.600297_2019q3,-0.1354,-1.8044,3802331136,0.0908
SHSE.600352_2019q3,-0.3077,8.8649,988334080,0.4243
SHSE.600299_2019q3,0.0449,4.3332,321572352,0.1
SHSE.600406_2019q3,1.4887,-3.4547,722340864,0.21
SHSE.600362_2019q3,0.2642,4.801,3135555584,0.22
SZSE.000538_2019q3,0.3459,2.6332,786319360,0.61
SHSE.600372_2019q3,0.1725,-2.9743,212469248,0.0549
SHSE.600369_2019q3,-0.4752,1.8685,0,0.03
SHSE.603899_2019q3,2.2384,2.0007,326090624,0.3594
SHSE.600383_2019q3,-0.3446,-21.8743,5487771648,0.4
SHSE.600390_2019q3,0.1559,-4.0985,-3198093312,0.1256
SHSE.600436_2019q3,-1.2207,0.6719,477321728,0.6
SHSE.600438_2019q3,0.0946,1.6399,167287296,0.204
SZSE.300003_2019q3,-3.3269,-4.456,302997760,0.2582
SZSE.000568_2019q3,-3.4023,-0.9053,2176968704,0.714
SHSE.600398_2019q3,-6.6848,5.5587,-60061696,0.11
SZSE.000625_2019q3,2.0294,6.6795,1686748032,-0.08
SZSE.000630_2019q3,0.5212,-1.3579,-1212046656,0.027
SHSE.601006_2019q3,-0.2416,-3.2411,3189371904,0.27
SZSE.000627_2019q3,-0.7123,10.9842,-631793664,0.06
SHSE.601012_2019q3,0.7013,13.5929,357499904,0.41
SZSE.300015_2019q3,3.2193,0.6119,-687713376,0.174
SZSE.000629_2019q3,-6.756,-9.8727,186902784,0.0245
SHSE.601009_2019q3,-1.1891,-2.1895,0,0.36
SHSE.603986_2019q3,3.8762,19.4024,1212664832,0.87
SZSE.300017_2019q3,-6.3871,-4.5696,51984896,-0.0132
SHSE.603993_2019q3,0.064,95.3751,66600960,0.021
SHSE.600516_2019q3,-2.8776,-3.3412,647520256,0.1785
SHSE.601021_2019q3,3.8094,0.704,187615360,0.94
SZSE.300024_2019q3,-0.775,-12.4317,-147249152,0.0463
SHSE.600522_2019q3,-1.4645,5.0121,326893568,0.1137
SHSE.601018_2019q3,-0.6669,1.793,709872128,0.063
SHSE.600519_2019q3,-0.9551,-1.2622,11160985600,8.36
SZSE.000596_2019q3,-3.1247,-3.8869,-526453760,0.98
SZSE.000651_2019q3,0.7703,-2.471,7942356992,1.39
SZSE.300033_2019q3,1.9093,3.1037,129101568,0.36
SHSE.600482_2019q3,-0.448,1.7091,782565376,0.11
SZSE.000703_2019q3,1.5687,-2.8196,-3567172608,0.33
SHSE.600535_2019q3,-2.7661,-2.9067,201495552,0.1549
SZSE.000656_2019q3,-0.0978,-7.2684,5320327168,0.26
SZSE.000661_2019q3,2.2891,8.1364,682313984,3.02
SHSE.600487_2019q3,0.8533,1.1303,167602688,0.2412
SZSE.000709_2019q3,0.0599,-7.0006,-76611584,0.048
SHSE.600489_2019q3,0.197,2.9251,220644608,0.02
SZSE.000671_2019q3,0.2549,-24.5626,4175618048,0.18
SHSE.600547_2019q3,-0.3087,17.9838,143897600,0.01
SZSE.000723_2019q3,-2.2247,-12.9566,-25700096,0.05
SHSE.600498_2019q3,-0.3746,-4.7488,-51925504,0.16
SZSE.000725_2019q3,-1.0102,-3.1986,-2535823360,0.005
SHSE.601111_2019q3,2.7728,-1.4752,1109123072,0.26
SHSE.600606_2019q3,-3.5223,-1.4434,-3938680832,0.23
SZSE.000728_2019q3,0.2488,-4.7002,0,0.08
SZSE.300059_2019q3,0.5169,7.9827,306861056,0.0782
SZSE.300070_2019q3,2.2754,25.2778,-3428671536,0.1067
SHSE.601108_2019q3,-0.7617,15.6771,0,0.07
SZSE.300122_2019q3,-2.265,-23.8396,492033024,0.3849
SHSE.600570_2019q3,-8.8684,5.0439,-33340928,0.16
SHSE.600566_2019q3,-4.4867,-5.5631,248130816,0.422
SHSE.601066_2019q3,0.7968,11.9305,0,0.2
SHSE.601117_2019q3,0.0301,4.0991,939374592,0.18
SZSE.300124_2019q3,0.7352,14.6492,-335606016,0.15
SHSE.600583_2019q3,2.5937,-6.2763,72694784,0.02
SZSE.300136_2019q3,7.8794,-0.6001,384735232,0.4729
SHSE.600585_2019q3,0.0861,-14.2501,6818594816,1.6141
SZSE.300142_2019q3,-0.2194,5.4627,-56807168,0.0231
SHSE.600637_2019q3,-1.4249,-2.6727,445336576,0.0701
SZSE.300144_2019q3,0.8775,-4.5081,442038144,0.3338
SHSE.600588_2019q3,-5.7245,-0.0882,-17817408,-0.01
SHSE.601088_2019q3,0.0246,0.2824,10990993408,0.646
SHSE.601138_2019q3,2.9352,-8.6612,5588287488,0.24
SZSE.000768_2019q3,0.0399,-14.2365,-51423232,0.0429
SHSE.600703_2019q3,-1.1256,2.2263,227235328,0.06
SHSE.600705_2019q3,-0.5434,-2.8583,3567116288,0.08
SHSE.601155_2019q3,-0.9473,10.9334,-16511655936,0.51
SZSE.000776_2019q3,-0.9793,-3.923,0,0.2
SHSE.600655_2019q3,-1.3669,1.1476,1289902080,0.056
SHSE.600660_2019q3,0.2073,1.3758,754279680,0.34
SHSE.601211_2019q3,-1.1869,-0.3169,0,0.15
SZSE.000783_2019q3,-0.9091,-13.0119,0,0.06
SHSE.601162_2019q3,-0.6409,-10.6774,0,0.005
SHSE.601212_2019q3,0.0064,-17.1373,1330769728,0
SHSE.600663_2019q3,-4.9905,-1.6258,4119427584,0.111
SZSE.000786_2019q3,10.1013,2.3602,-1686065088,0.403
SHSE.601166_2019q3,-0.0397,-3.3315,0,0.91
SHSE.601216_2019q3,-1.8517,0.0862,155254784,0.0603
SHSE.601169_2019q3,-1.1347,-2.6129,0,0.25
SHSE.600674_2019q3,4.4387,1.8848,-507471104,0.3355
SHSE.601225_2019q3,-0.0621,-0.7734,1825377280,0.34
SHSE.600733_2019q3,-3.293,2.0043,4472876032,-0.1049
SHSE.601229_2019q3,-0.0426,-7.581,0,0.4
SHSE.600690_2019q3,-0.6928,-1.666,-2265301504,0.412
SHSE.600741_2019q3,-0.7032,2.4407,1895513088,0.496
SHSE.601186_2019q3,0.4453,0.3674,11764981760,0.39
SHSE.601236_2019q3,0.9547,-17.5496,0,0.07
SZSE.000858_2019q3,-3.6237,0.0934,3273666560,0.827
SHSE.601238_2019q3,-1.8613,4.2064,-3817706496,0.14
SHSE.601198_2019q3,-1.3146,-0.965,0,0.087
SHSE.600760_2019q3,-0.5456,-43.2763,78993920,0.13
SZSE.000876_2019q3,3.7933,0.4715,-348081152,0.36
SHSE.600809_2019q3,-3.248,3.4233,414844672,0.5841
SHSE.600816_2019q3,-3.9999,11.2048,0,-0.0652
SZSE.000938_2019q3,-0.1877,8.2834,255492096,0.193
SHSE.601318_2019q3,-4.2113,-0.5372,0,1.81
SHSE.601319_2019q3,-1.9591,0.8044,0,0.13
SZSE.000895_2019q3,1.4213,7.3845,1421923584,0.4661
SZSE.002001_2019q3,-0.4777,2.6554,883277312,0.2539
SZSE.000898_2019q3,-1.0812,-0.661,827000320,0.031
SHSE.601328_2019q3,-0.9964,-4.3197,0,0.23
SZSE.002010_2019q3,-1.3489,1.008,1187792128,0.06
SZSE.000961_2019q3,1.7572,-15.7261,-3092836352,0.2566
SHSE.601336_2019q3,-5.817,-0.2761,0,0.79
SZSE.002007_2019q3,3.9158,12.8228,455281408,0.3256
SHSE.600837_2019q3,-1.0592,-6.6258,0,0.16
SZSE.002008_2019q3,0.3784,-12.4825,349228032,0.21
SZSE.000963_2019q3,-3.1109,-0.0154,150044160,0.3525
SHSE.601288_2019q3,-0.4149,-1.6771,0,0.17
SHSE.600795_2019q3,-1.0195,-0.0897,12471820288,0.037
SZSE.300347_2019q3,-0.6596,-2.1066,178925440,-0.001
SHSE.600900_2019q3,4.2329,-8.5145,16465559552,0.4209
SHSE.601298_2019q3,-0.5546,-0.7828,1499821568,0.15
SHSE.600848_2019q3,0.3761,-13.1577,509128704,0.2299
SZSE.002024_2019q3,13.1932,-6.2808,-28521441280,1.0664
SHSE.601360_2019q3,-5.2328,2.4408,1064919040,0.17
SZSE.002032_2019q3,-1.1741,0.0727,425217792,0.501
SZSE.300408_2019q3,-0.8497,-6.2649,123059712,0.12
SZSE.300413_2019q3,-4.6053,4.2263,314297856,-0.24
SZSE.002027_2019q3,1.5849,1.4763,613793280,0.044
SHSE.600867_2019q3,-3.3737,4.3713,123579904,0.08
SZSE.002044_2019q3,7.4698,4.9599,172820864,0.09
SHSE.600919_2019q3,-0.2186,0.1374,0,0.35
SZSE.002050_2019q3,-0.0866,-0.0041,411108352,0.13
SZSE.300433_2019q3,10.854,4.1617,1241096960,0.3198
SHSE.600926_2019q3,-0.637,0.1172,0,0.32
SHSE.601377_2019q3,-1.0477,23.5087,0,0.0609
SHSE.600928_2019q3,-0.0929,-8.5245,0,0.15
SHSE.601390_2019q3,-0.826,0.8669,1560788992,0.214
SHSE.600886_2019q3,3.1315,-3.7825,4074515968,0.283
SHSE.600887_2019q3,0.3712,-0.8546,-5210046464,0.31
SHSE.600893_2019q3,-0.4309,-13.7632,5771896832,0.04
SZSE.002120_2019q3,-0.502,-1.2577,-156521472,0.3
SHSE.601398_2019q3,-0.2991,-2.2041,0,0.24
SZSE.002081_2019q3,0.4558,-3.8521,631778304,0.2401
SHSE.600958_2019q3,-0.2117,18.3742,0,0.08
SZSE.002142_2019q3,-0.0779,0.63,0,0.71
SHSE.600968_2019q3,-1.0982,-6.0279,-897538048,0.0183
SZSE.002146_2019q3,1.3148,1.4648,-1327882240,0.44
SZSE.002202_2019q3,-1.0337,-3.8065,-544809472,0.0763
SZSE.002153_2019q3,0.0941,1.6647,113413120,0.1
SHSE.600977_2019q3,-1.8228,-7.6316,292918784,0.103
SHSE.600989_2019q3,0.6195,-4.8068,-4440572160,0.13
SHSE.601600_2019q3,-0.6833,0.6828,1270069248,0.003
SHSE.601601_2019q3,-1.6343,-0.2783,0,0.74
SZSE.300498_2019q3,14.5636,-1.9268,1436208128,0.8974
SHSE.600998_2019q3,-0.7241,1.0236,607588352,0.15
SHSE.600999_2019q3,-0.9486,-12.8838,0,0.1665
SZSE.002230_2019q3,0.6138,-7.307,2536125696,0.09
SHSE.601555_2019q3,-1.3216,-19.6205,0,0.06
SHSE.601607_2019q3,-0.2238,-2.4336,554700800,0.3914
SZSE.002179_2019q3,-1.9174,-8.8821,392431104,0.2431
SZSE.002241_2019q3,1.6017,-4.8797,-442565824,0.15
SZSE.002236_2019q3,-0.2156,-0.8157,452620288,0.22
SHSE.601618_2019q3,-1.3997,-0.2179,7533502464,0.06
SZSE.002252_2019q3,-0.2238,0.9539,168258560,0.04
SHSE.601577_2019q3,0.185,-4.4045,0,0.43
SHSE.601628_2019q3,-0.1557,3.0586,0,0.71
SZSE.002304_2019q3,-5.4073,-9.3821,370581504,1.0382
SHSE.601633_2019q3,1.538,8.8979,1387729920,0.1534
SZSE.002311_2019q3,5.6534,-3.9605,-306156864,0.47
SZSE.002271_2019q3,1.989,-2.2431,696428032,0.44
SZSE.002294_2019q3,-4.8104,-3.0998,209462528,0.09
SHSE.601668_2019q3,-0.7009,-0.5502,4848418816,0.23
SHSE.601669_2019q3,-0.25,1.8175,2615449600,0.1039
SZSE.002352_2019q3,-1.4724,2.6871,1361494528,0.28
SHSE.601727_2019q3,-1.267,4.3204,3128360960,0.0238
SZSE.002410_2019q3,0.9547,-4.8222,-64969984,0.0619
SZSE.002411_2019q3,-0.7245,4.3431,189199232,0.0846
SHSE.601688_2019q3,0.3212,6.5991,0,0.26
SZSE.002415_2019q3,4.6736,3.2589,3515865088,0.416
SHSE.601800_2019q3,0.1536,-1.2615,15323230976,0.29
SZSE.002422_2019q3,-1.9207,-8.5617,-1491594240,0.13
SHSE.601698_2019q3,-0.111,-2.9473,-455570176,0.0241
SHSE.601808_2019q3,2.3755,-11.0993,-2233405696,0.24
SHSE.601766_2019q3,1.1678,2.7269,3185696768,0.12
SHSE.601818_2019q3,0.0639,-3.4381,0,0.2
SHSE.601828_2019q3,-1.0143,-3.3623,-1338546688,0.31
SZSE.002460_2019q3,-2.015,-3.8698,-148728576,0.02
SZSE.002456_2019q3,2.2906,-7.5417,329839104,0.0589
SZSE.002508_2019q3,0.9713,3.4056,389593088,0.43
SHSE.601838_2019q3,0.6541,-1.911,0,0.42
SHSE.601788_2019q3,-0.4518,2.0625,0,0.141
SZSE.002466_2019q3,-1.985,1.0692,-245245696,-0.05
SHSE.601901_2019q3,-0.2623,-21.219,0,0.04
SZSE.002468_2019q3,-2.5043,-7.6112,-151750656,0.18
SZSE.002475_2019q3,4.1618,-7.3278,777709568,0.18
SHSE.601857_2019q3,-0.5819,-1.7653,-6790004736,0.049
SZSE.001979_2019q3,-4.4967,-3.8915,11015331840,0
SZSE.002493_2019q3,1.5136,-10.6465,-6438299648,0.1237
SHSE.601919_2019q3,1.0483,-24.0544,9531692288,0.08
SZSE.002601_2019q3,1.0064,1.5884,1176053216,0.4
SHSE.601881_2019q3,-0.141,19.2235,0,0.12
SZSE.002602_2019q3,1.1742,-4.8533,344816640,0.1414
SHSE.601877_2019q3,0.6891,-3.5998,360071168,0.5
SHSE.601878_2019q3,-0.183,5.5278,0,0.07
SHSE.601933_2019q3,-3.6533,0.8866,346323872,0.02
SZSE.002555_2019q3,-0.8363,-11.1066,376666368,0.25
SZSE.002607_2019q3,7.218,-1.1225,447908736,0.08
SZSE.002558_2019q3,-0.1745,2.2646,-1664294656,0.11
SHSE.601888_2019q3,-6.4577,-11.1109,949914624,0.4694
SHSE.601939_2019q3,-0.7241,1.5851,0,0.28
SZSE.002624_2019q3,-1.3554,5.7126,313563648,0.35
SHSE.601898_2019q3,0.0071,0.8768,-1379100672,0.14
SHSE.601899_2019q3,0.7319,-1.4821,892648960,0.051
SZSE.002594_2019q3,-1.5691,-9.3952,271995904,0.02
SHSE.603019_2019q3,-2.0629,-11.0355,669053696,0.05
SHSE.601985_2019q3,-0.7116,-2.3073,342440448,0.07
SHSE.601992_2019q3,-2.6473,-5.9889,513646592,0.06
SZSE.002714_2019q3,17.4796,-2.0798,4041735168,0.73
SHSE.601988_2019q3,-1.206,0.6292,0,0.14
SHSE.601989_2019q3,-0.7858,-5.6363,45350912,0.003
SZSE.002673_2019q3,-1.2865,2.0292,0,0.018
SHSE.601997_2019q3,0.9276,6.6238,0,0.52
SHSE.601998_2019q3,-0.7742,2.3767,0,0.23
SZSE.002736_2019q3,-0.5613,-5.2539,0,0.14
SZSE.002739_2019q3,0.2606,3.7292,715345992,0.147
SZSE.002773_2019q3,0.8941,0.6195,-99780608,0.24
SHSE.603160_2019q3,1.7558,-10.1364,628661760,1.55
SHSE.603156_2019q3,-2.3662,1.7675,472982528,0.4383
SZSE.002841_2019q3,15.8652,-7.5301,411128576,1.3163
SZSE.002916_2019q3,4.0539,-4.4031,-109140008,1.18
SHSE.603260_2019q3,-2.1884,-7.6354,-298014848,0.22
SHSE.603259_2019q3,1.5585,0.3776,257410048,0.43
SZSE.002938_2019q3,5.551,1.8934,627771392,0.48
SZSE.002939_2019q3,-0.0596,3.3336,0,0.08
SZSE.002945_2019q3,0.8017,1.2808,0,0.04
SZSE.002958_2019q3,1.1151,-5.6612,0,0.17
SHSE.603288_2019q3,-4.1541,0.1073,972473344,0.4
SZSE.000001_2019q3,-0.6983,0.3041,0,0.47
SZSE.000002_2019q3,0.1051,-4.2573,17500160000,0.571
SZSE.000100_2019q3,-2.4944,-11.8513,2040589056,0.0377
SHSE.603501_2019q3,1.3138,58.1803,4495548928,0.11
SZSE.000063_2019q3,9.3205,-3.8086,10147388928,0.63
SHSE.600000_2019q3,-0.2115,-3.5889,0,0.55
SZSE.000069_2019q3,3.7226,1.6837,16691838976,0.3886
SHSE.600004_2019q3,-0.5529,-3.2233,99934720,0.07
SHSE.600010_2019q3,-0.94,1.4661,7079796736,0.0033
SHSE.600011_2019q3,-0.689,0.102,5490810880,0.09
SHSE.600009_2019q3,-0.6543,-2.1603,-1528302080,0.67
SHSE.600015_2019q3,-0.5111,1.1831,0,0.31
SHSE.600016_2019q3,-0.8467,-1.9132,0,0.32
SHSE.600023_2019q3,-0.3511,-1.1087,1969872896,0.09
SHSE.600018_2019q3,0.1441,3.793,-342247424,0.1033
SHSE.600019_2019q3,-0.3724,1.4064,2034374656,0.12
SHSE.600025_2019q3,1.5972,-19.4493,7560976384,0.11
SHSE.600030_2019q3,0.6182,11.4547,0,0.34
SHSE.600031_2019q3,-4.9308,-11.3907,2646759424,0.285
SHSE.600027_2019q3,0.0466,-1.5341,3332591616,0.072
SHSE.600028_2019q3,-0.6964,-7.5505,-2266996736,0.098
SHSE.600029_2019q3,3.0615,-0.8286,4348002304,0.19
SZSE.000157_2019q3,-1.4993,-0.2727,802199552,0.11
SHSE.600036_2019q3,-0.1903,0.7293,0,1.04
SHSE.600038_2019q3,0.6603,-0.1266,242401280,0.2773
SZSE.000166_2019q3,-0.1664,2.7471,0,0.06
SHSE.600100_2019q3,1.6566,4.7625,2517658112,0.1256
SHSE.600050_2019q3,-0.2174,1.605,4635549696,0.042
SHSE.600048_2019q3,-2.5497,-1.7188,8302755840,0.24
SHSE.600104_2019q3,-0.0989,5.802,8765038592,0.602
SHSE.600111_2019q3,0.8278,1.554,195102720,0.0537
SHSE.600061_2019q3,-0.3595,-12.1657,4232863744,0.18
SHSE.600109_2019q3,-0.4019,1.9325,0,0.085
SHSE.600115_2019q3,2.4588,-1.7314,8277999616,0.1589
SHSE.600066_2019q3,2.3624,3.617,848687104,0.29
SHSE.600118_2019q3,-0.5108,-0.877,100594176,0.06
SHSE.600068_2019q3,0.0227,0.2414,-7028411392,0.195
SZSE.000006_2019q3,2.979,32.8552,378990080,0.184
SZSE.000012_2019q3,-0.3944,4.6482,-923255168,0.06
SZSE.000008_2019q3,0.9103,-6.779,-74207232,0.0305
SZSE.000009_2019q3,-0.1832,-4.0363,-1456612864,0.0136
SZSE.000021_2019q3,0.9438,1.7381,140526272,0.0835
SZSE.000025_2019q3,-0.4598,5.9065,-35202912,0.0447
SZSE.000031_2019q3,-4.0705,-34.6786,4979478528,0.13
SZSE.000027_2019q3,0.8758,-2.6395,4211538816,0.1716
SZSE.000028_2019q3,-0.298,0.9644,311007232,0.727
SZSE.000039_2019q3,-1.5278,-5.9062,1475204608,-0.0261
SZSE.000050_2019q3,0.307,3.3067,-149925888,0.1906
SZSE.000060_2019q3,-0.9771,20.6882,181911104,0.05
SZSE.000061_2019q3,0.6841,1.9131,155557888,0.0427
SZSE.000062_2019q3,-0.961,0.2893,-30691584,0.1396
SZSE.000066_2019q3,-0.7699,9.3502,-405952000,0.011
SHSE.600006_2019q3,-0.7235,-9.2276,-65462528,0.043
SZSE.000078_2019q3,1.2287,-8.4559,181619200,0.0588
SHSE.600008_2019q3,1.0176,-5.2692,-1566299392,0.0431
SZSE.000090_2019q3,-2.2269,17.3291,-1244048384,0.0047
SHSE.600021_2019q3,-0.2486,-0.8018,-1221615616,0.1097
SHSE.600022_2019q3,-2.4476,0.606,-672789504,-0.0081
SHSE.600017_2019q3,-0.2545,1.6498,-781500928,0.05
SZSE.000089_2019q3,0.2063,-0.0612,-1004414080,0.084
SHSE.600026_2019q3,-0.585,-12.415,-1139241472,0.0282
SZSE.000156_2019q3,-1.2847,-1.1762,104697344,0.0708
SHSE.600037_2019q3,-1.8448,-1.6529,20679168,0.0263
SZSE.000158_2019q3,-0.0779,0.8886,-386963456,0.0069
SHSE.600039_2019q3,-2.789,11.9236,1195862528,0.0224
SHSE.600053_2019q3,-6.5424,-16.5909,-10865472,0.0165
SHSE.600060_2019q3,1.6094,-10.7038,-292290560,0.154
SHSE.600056_2019q3,-1.2393,1.2041,883639296,0.2622
SHSE.600062_2019q3,-0.9126,-1.6397,250760960,0.2685
SHSE.600058_2019q3,0.0861,4.8925,63606528,0.046
SHSE.600064_2019q3,-3.8857,6.769,-376033344,0.251
SHSE.600120_2019q3,0.6656,-0.3251,455230464,0.23
SHSE.600073_2019q3,-4.6166,-3.4215,9094912,0.022
SHSE.600125_2019q3,-0.3318,-0.9806,160110336,0.094
SZSE.000301_2019q3,-0.2031,-6.1589,39710464,0.09
SHSE.600126_2019q3,-1.7637,4.003,-37559296,0.03
SHSE.600132_2019q3,18.8405,-0.4495,209263864,0.74
SHSE.600079_2019q3,3.2992,-0.0964,-678404736,0.29
SHSE.600141_2019q3,1.905,-0.2013,-1002299392,0.2142
SHSE.600138_2019q3,-0.7577,1.7691,21569088,0.2247
SHSE.600143_2019q3,2.2778,6.6336,476615776,0.1659
SHSE.600094_2019q3,0.4726,13.1259,-1162704896,0.0754
SHSE.600150_2019q3,0.2513,18.0264,-282277888,0.037
SHSE.600201_2019q3,0.0412,-7.9429,-384914432,0.07
SHSE.600098_2019q3,-0.0491,9.4902,2266846352,0.0849
SHSE.600155_2019q3,-0.9472,4.4128,1497603072,0.03
SHSE.600160_2019q3,-1.8085,0.7082,-39295488,0.067
SHSE.600161_2019q3,0.5767,-5.3626,185581056,0.17
SHSE.600158_2019q3,-0.1198,9.523,-12591232,0.0119
SHSE.600171_2019q3,-2.1644,8.4252,35899648,0.039
SHSE.600216_2019q3,-1.0917,-1.4854,50937344,0.084
SHSE.600166_2019q3,-1.0228,-6.3594,1016992256,0.0014
SHSE.600167_2019q3,-6.5418,0.8443,-12771584,0.0448
SZSE.000400_2019q3,0.078,10.9663,94931968,0.0921
SZSE.000401_2019q3,1.6938,-9.1845,2120315392,0.6967
SZSE.000402_2019q3,-0.8761,10.0546,-5042216960,0.11
SHSE.600195_2019q3,0.9507,-4.2553,-154970112,0.053
SHSE.600260_2019q3,-1.0486,-5.7681,367595008,0.04
SZSE.000426_2019q3,0.3627,1.7604,-47547136,-0.0135
SHSE.600256_2019q3,0.0677,-1.458,-520308736,0.0605
SHSE.600307_2019q3,0.869,0.2967,636998656,0.0772
SHSE.600312_2019q3,0.5435,-0.2754,17651200,0.0469
SHSE.600258_2019q3,2.4592,-1.8648,308107840,0.3591
SHSE.600259_2019q3,-2.1795,45.2943,8180352,0.01
SHSE.600315_2019q3,-2.9208,-1.211,160308736,0.15
SHSE.600316_2019q3,-0.2967,-73.8338,2369178912,-0.0483
SHSE.600266_2019q3,-0.0936,-47.7217,921296896,0.291
SHSE.600317_2019q3,-0.2474,4.3481,-41110784,0.0407
SHSE.600273_2019q3,-1.1014,-0.2149,226467200,0.21
SZSE.000501_2019q3,-1.4387,-0.6714,-352018944,0.28
SHSE.600325_2019q3,-3.7038,-2.8876,8655773696,0.16
SHSE.600282_2019q3,-3.5951,-2.2527,386182144,0.1209
SHSE.600277_2019q3,-2.3396,0.2164,-208118272,0.03
SHSE.600329_2019q3,-2.1114,-3.1202,167530240,0.128
SHSE.600335_2019q3,-1.2186,-20.007,-471229952,0.0803
SHSE.600291_2019q3,8.4655,9.5854,0,-0.0182
SZSE.000513_2019q3,-1.0621,-1.5731,329382912,0.08
SHSE.600338_2019q3,-1.1412,5.781,44950656,0.19
SHSE.600339_2019q3,1.6466,3.7873,741213184,0.0592
SHSE.600350_2019q3,-1.3088,-1.4563,-2851628032,0.113
SHSE.600298_2019q3,-1.4423,1.8609,84324224,0.2446
SZSE.000519_2019q3,0.67,3.2081,119749120,0.0885
SHSE.600348_2019q3,-0.1965,4.5501,1415550976,0.22
SHSE.600410_2019q3,0.3046,-18.6925,42528768,0.09
SZSE.000528_2019q3,-1.6236,1.733,-921497088,0.151
SHSE.600409_2019q3,-0.7398,-1.3096,191984704,0.0665
SHSE.600415_2019q3,-0.0366,18.6718,1794700240,0.07
SZSE.000536_2019q3,-9.6157,-2.1292,619373568,-0.2825
SZSE.000537_2019q3,0.4539,4.775,2496083968,0.49
SZSE.000488_2019q3,2.3329,7.8702,2760299520,0.137
SZSE.000543_2019q3,1.1473,-3.6977,3397571584,0.1684
SHSE.600373_2019q3,-0.8256,-2.5128,315430912,0.27
SHSE.600418_2019q3,-0.6815,-11.4902,-359554816,-0.01
SZSE.000600_2019q3,-1.5272,-2.1518,386615040,0.04
SHSE.600380_2019q3,-0.6714,-1.7661,336118784,0.12
SHSE.600426_2019q3,-1.0171,-3.3177,297663616,0.371
SHSE.600376_2019q3,-3.824,6.2972,-5035163648,0.0969
SZSE.000547_2019q3,-0.5254,-0.5388,13444352,0.05
