id,label,roe_change,tagrt_change,workcap_change,eps_change
SHSE.600985_201909,0,1.3151,19.1867,2503923712,0.46
SHSE.600985_201910,0,-1.0898,6.8541,1009986560,0.42
SHSE.600985_201911,0,-1.0898,6.8541,1009986560,0.42
SHSE.600985_201912,0,-1.0898,6.8541,1009986560,0.42
SHSE.600985_202001,0,-1.1163,8.8987,2231517184,0.37
SHSE.600985_202002,0,-1.1163,8.8987,2231517184,0.37
SHSE.600985_202003,0,-1.1163,8.8987,2231517184,0.37
SZSE.002212_201901,0,5.5588,-15.331,-166000896,0.4
SZSE.002212_201902,0,5.5588,-15.331,-166000896,0.4
SZSE.002212_201903,0,5.5588,-15.331,-166000896,0.4
SZSE.002212_201904,0,-10.2629,-15.584,126767616,-0.5
SZSE.002212_201905,0,-10.2629,-15.584,126767616,-0.5
SZSE.002212_201906,0,-10.2629,-15.584,126767616,-0.5
SZSE.002212_201907,0,2.3768,-12.9127,9289088,0.01
SZSE.002212_201908,0,2.3768,-12.9127,9289088,0.01
SZSE.002212_201909,0,2.3768,-12.9127,9289088,0.01
SZSE.002212_201910,0,0.1094,5.3861,8210688,-0.028
SZSE.002212_201911,0,0.1094,5.3861,8210688,-0.028
SZSE.002212_201912,0,0.1094,5.3861,8210688,-0.028
SZSE.002212_202001,0,0.1094,5.3861,8210688,-0.028
SZSE.002212_202002,0,0.1094,5.3861,8210688,-0.028
SZSE.002212_202003,0,0.1094,5.3861,8210688,-0.028
SZSE.002221_201901,0,-1.3872,1.9775,-87366912,0.1076
SZSE.002221_201902,0,-1.3872,1.9775,-87366912,0.1076
SZSE.002221_201903,0,-1.3872,1.9775,-87366912,0.1076
SZSE.002221_201904,0,2.9429,2.2572,-28309504,-0.4429
SZSE.002221_201905,0,2.9429,2.2572,-28309504,-0.4429
SZSE.002221_201906,0,2.9429,2.2572,-28309504,-0.4429
SZSE.002221_201907,0,-1.7296,-30.4046,-795323776,0.1785
SZSE.002221_201908,0,-1.7296,-30.4046,-795323776,0.1785
SZSE.002221_201909,0,-1.7296,-30.4046,-795323776,0.1785
SZSE.002221_201910,0,0.6273,-13.8917,-228440192,0.2388
SZSE.002221_201911,0,0.6273,-13.8917,-228440192,0.2388
SZSE.002221_201912,0,0.6273,-13.8917,-228440192,0.2388
SZSE.002221_202001,0,0.6273,-13.8917,-228440192,0.2388
SZSE.002221_202002,0,0.6273,-13.8917,-228440192,0.2388
SZSE.002221_202003,0,0.6273,-13.8917,-228440192,0.2388
SHSE.600996_201901,0,-0.6338,10.5335,-399427584,0.06
SHSE.600996_201902,0,-0.6338,10.5335,-399427584,0.06
SHSE.600996_201903,0,-0.6338,10.5335,-399427584,0.06
SHSE.600996_201904,0,-2.3487,-15.1118,1973465248,-0.25
SHSE.600996_201905,0,-2.3487,-15.1118,1973465248,-0.25
SHSE.600996_201906,0,-2.3487,-15.1118,1973465248,-0.25
SHSE.600996_201907,0,1.8244,-3.2884,127907616,0.09
SHSE.600996_201908,0,1.8244,-3.2884,127907616,0.09
SHSE.600996_201909,0,1.8244,-3.2884,127907616,0.09
SHSE.600996_201910,0,-1.626,1.2713,-202240960,0.02
SHSE.600996_201911,0,-1.626,1.2713,-202240960,0.02
SHSE.600996_201912,0,-1.626,1.2713,-202240960,0.02
SHSE.600996_202001,0,-1.626,1.2713,-202240960,0.02
SHSE.600996_202002,0,-1.626,1.2713,-202240960,0.02
SHSE.600996_202003,0,-1.626,1.2713,-202240960,0.02
SZSE.002217_201901,0,-2.212,-15.1744,-1327954688,0.207
SZSE.002217_201902,0,-2.212,-15.1744,-1327954688,0.207
SZSE.002217_201903,0,-2.212,-15.1744,-1327954688,0.207
SZSE.002217_201904,0,-4.5354,-22.128,-53124096,-0.36
SZSE.002217_201905,0,-4.5354,-22.128,-53124096,-0.36
SZSE.002217_201906,0,-4.5354,-22.128,-53124096,-0.36
SZSE.002217_201907,0,0.8204,-7.3146,194312192,0.1
SZSE.002217_201908,0,0.8204,-7.3146,194312192,0.1
SZSE.002217_201909,0,0.8204,-7.3146,194312192,0.1
SZSE.002217_201910,0,-1.3489,5.4542,1137067008,0.04
SZSE.002217_201911,0,-1.3489,5.4542,1137067008,0.04
SZSE.002217_201912,0,-1.3489,5.4542,1137067008,0.04
SZSE.002217_202001,0,-1.3489,5.4542,1137067008,0.04
SZSE.002217_202002,0,-1.3489,5.4542,1137067008,0.04
SZSE.002217_202003,0,-1.3489,5.4542,1137067008,0.04
SZSE.002223_201901,0,-2.2023,0.0011,-165385216,0.26
SZSE.002223_201902,0,-2.2023,0.0011,-165385216,0.26
SZSE.002223_201903,0,-2.2023,0.0011,-165385216,0.26
SZSE.002223_201904,0,4.0189,-2.7965,198805504,-0.48
SZSE.002223_201905,0,4.0189,-2.7965,198805504,-0.48
SZSE.002223_201906,0,4.0189,-2.7965,198805504,-0.48
SZSE.002223_201907,0,1.1979,-2.8008,-17400320,0.28
SZSE.002223_201908,0,1.1979,-2.8008,-17400320,0.28
SZSE.002223_201909,0,1.1979,-2.8008,-17400320,0.28
SZSE.002223_201910,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002223_201911,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002223_201912,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002223_202001,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002223_202002,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002223_202003,0,-2.3065,-0.7068,61261056,0.1811
SZSE.002174_201901,0,1.3094,2.8913,272159744,0.37
SZSE.002174_201902,0,1.3094,2.8913,272159744,0.37
SZSE.002174_201903,0,1.3094,2.8913,272159744,0.37
SZSE.002174_201904,0,-8.6281,-14.7096,1207040448,-0.95
SZSE.002174_201905,0,-8.6281,-14.7096,1207040448,-0.95
SZSE.002174_201906,0,-8.6281,-14.7096,1207040448,-0.95
SZSE.002174_201907,0,2.1443,0.8442,-112922624,0.27
SZSE.002174_201908,0,2.1443,0.8442,-112922624,0.27
SZSE.002174_201909,0,2.1443,0.8442,-112922624,0.27
SZSE.002174_201910,0,2.0719,3.9183,1174860032,0.34
SZSE.002174_201911,0,2.0719,3.9183,1174860032,0.34
SZSE.002174_201912,0,2.0719,3.9183,1174860032,0.34
SZSE.002174_202001,0,2.0719,3.9183,1174860032,0.34
SZSE.002174_202002,0,2.0719,3.9183,1174860032,0.34
SZSE.002174_202003,0,2.0719,3.9183,1174860032,0.34
SZSE.002176_201901,0,-53.0661,-29.7307,203931644,-1.33
SZSE.002176_201902,0,-53.0661,-29.7307,203931644,-1.33
SZSE.002176_201903,0,-53.0661,-29.7307,203931644,-1.33
SZSE.002176_201904,0,46.629,-12.407,-132164410,1.15
SZSE.002176_201905,0,46.629,-12.407,-132164410,1.15
SZSE.002176_201906,0,46.629,-12.407,-132164410,1.15
SZSE.002176_201907,0,0.9316,4.2141,-168729526,0.02
SZSE.002176_201908,0,0.9316,4.2141,-168729526,0.02
SZSE.002176_201909,0,0.9316,4.2141,-168729526,0.02
SZSE.002176_201910,0,-3.8348,9.0868,-269485184,-0.04
SZSE.002176_201911,0,-3.8348,9.0868,-269485184,-0.04
SZSE.002176_201912,0,-3.8348,9.0868,-269485184,-0.04
SZSE.002176_202001,0,-3.8348,9.0868,-269485184,-0.04
SZSE.002176_202002,0,-3.8348,9.0868,-269485184,-0.04
SHSE.601611_201901,0,2.1095,-10.6248,-5876194304,0.12
SHSE.601611_201902,0,2.1095,-10.6248,-5876194304,0.12
SHSE.601611_201903,0,2.1095,-10.6248,-5876194304,0.12
SHSE.601611_201904,0,-2.8408,42.1187,2411046528,-0.27
SHSE.601611_201905,0,-2.8408,42.1187,2411046528,-0.27
SHSE.601611_201906,0,-2.8408,42.1187,2411046528,-0.27
SHSE.601611_201907,0,0.9408,-27.966,1006971008,0.09
SHSE.601611_201908,0,0.9408,-27.966,1006971008,0.09
SHSE.601611_201909,0,0.9408,-27.966,1006971008,0.09
SHSE.601611_201910,0,3.4145,-3.7775,1332151552,0.18
SHSE.601611_201911,0,3.4145,-3.7775,1332151552,0.18
SHSE.601611_201912,0,3.4145,-3.7775,1332151552,0.18
SHSE.601611_202001,0,3.4145,-3.7775,1332151552,0.18
SHSE.601611_202002,0,3.4145,-3.7775,1332151552,0.18
SHSE.601611_202003,0,3.4145,-3.7775,1332151552,0.18
SZSE.002233_201901,0,0.191,-3.4126,44739840,0.7231
SZSE.002233_201902,0,0.191,-3.4126,44739840,0.7231
SZSE.002233_201903,0,0.191,-3.4126,44739840,0.7231
SZSE.002233_201904,0,-1.5687,-32.6939,284387072,-1.0881
SZSE.002233_201905,0,-1.5687,-32.6939,284387072,-1.0881
SZSE.002233_201906,0,-1.5687,-32.6939,284387072,-1.0881
SZSE.002233_201907,0,-3.0893,-18.2533,-408281344,0.23
SZSE.002233_201908,0,-3.0893,-18.2533,-408281344,0.23
SZSE.002233_201909,0,-3.0893,-18.2533,-408281344,0.23
SZSE.002233_201910,0,0.0789,3.658,-255876864,0.2957
SZSE.002233_201911,0,0.0789,3.658,-255876864,0.2957
SZSE.002233_201912,0,0.0789,3.658,-255876864,0.2957
SZSE.002233_202001,0,2.9742,5.9439,284367104,0.5741
SZSE.002233_202002,0,2.9742,5.9439,284367104,0.5741
SZSE.002233_202003,0,2.9742,5.9439,284367104,0.5741
SZSE.002183_201901,0,-5.1311,-11.0575,-979373568,-0.09
SZSE.002183_201902,0,-5.1311,-11.0575,-979373568,-0.09
SZSE.002183_201903,0,-5.1311,-11.0575,-979373568,-0.09
SZSE.002183_201904,0,-0.5173,-16.584,800328960,-0.07
SZSE.002183_201905,0,-0.5173,-16.584,800328960,-0.07
SZSE.002183_201906,0,-0.5173,-16.584,800328960,-0.07
SZSE.002183_201907,0,-0.7799,-3.184,671941632,0.01
SZSE.002183_201908,0,-0.7799,-3.184,671941632,0.01
SZSE.002183_201909,0,-0.7799,-3.184,671941632,0.01
SZSE.002183_201910,0,-0.4854,5.7797,611863040,0
SZSE.002183_201911,0,-0.4854,5.7797,611863040,0
SZSE.002183_201912,0,-0.4854,5.7797,611863040,0
SZSE.002183_202001,0,-0.4854,5.7797,611863040,0
SZSE.002183_202002,0,-0.4854,5.7797,611863040,0
SZSE.002183_202003,0,-0.4854,5.7797,611863040,0
SHSE.601608_201901,0,0.1688,4.5376,-941665280,-0.0042
SHSE.601608_201902,0,0.1688,4.5376,-941665280,-0.0042
SHSE.601608_201903,0,0.1688,4.5376,-941665280,-0.0042
SHSE.601608_201904,0,-0.7172,6.1513,-161906048,-0.0168
SHSE.601608_201905,0,-0.7172,6.1513,-161906048,-0.0168
SHSE.601608_201906,0,-0.7172,6.1513,-161906048,-0.0168
SHSE.601608_201907,0,1.8774,-12.541,-1010654912,0.0187
SHSE.601608_201908,0,1.8774,-12.541,-1010654912,0.0187
SHSE.601608_201909,0,1.8774,-12.541,-1010654912,0.0187
SHSE.601608_201910,0,-0.8241,-3.7709,-331664832,0.0008
SHSE.601608_201911,0,-0.8241,-3.7709,-331664832,0.0008
SHSE.601608_201912,0,-0.8241,-3.7709,-331664832,0.0008
SHSE.601608_202001,0,-0.1879,-1.6331,278222720,0.0073
SHSE.601608_202002,0,-0.1879,-1.6331,278222720,0.0073
SHSE.601608_202003,0,-0.1879,-1.6331,278222720,0.0073
SHSE.601615_201902,0,0,0,0,0
SHSE.601615_201903,0,0,0,0,0
SHSE.601615_201904,0,-6.9806,202.745,1379731968,-0.35
SHSE.601615_201905,0,-6.9806,202.745,1379731968,-0.35
SHSE.601615_201906,0,-6.9806,202.745,1379731968,-0.35
SHSE.601615_201907,0,9.7701,-175.121,-288028928,0.21
SHSE.601615_201908,0,9.7701,-175.121,-288028928,0.21
SHSE.601615_201909,0,9.7701,-175.121,-288028928,0.21
SHSE.601615_201910,0,0.1049,0.9725,-226118656,0.13
SHSE.601615_201911,0,0.1049,0.9725,-226118656,0.13
SHSE.601615_201912,0,0.1049,0.9725,-226118656,0.13
SHSE.601615_202001,0,0.1049,0.9725,-226118656,0.13
SHSE.601615_202002,0,0.1049,0.9725,-226118656,0.13
SHSE.601615_202003,0,0.1049,0.9725,-226118656,0.13
SZSE.002191_201901,0,-0.1567,1.3475,36011904,0.1296
SZSE.002191_201902,0,-0.1567,1.3475,36011904,0.1296
SZSE.002191_201903,0,-0.1567,1.3475,36011904,0.1296
SZSE.002191_201904,0,4.4401,9.5239,211129088,-0.3196
SZSE.002191_201905,0,4.4401,9.5239,211129088,-0.3196
SZSE.002191_201906,0,4.4401,9.5239,211129088,-0.3196
SZSE.002191_201907,0,-1.3586,-8.1785,-280453504,0.14
SZSE.002191_201908,0,-1.3586,-8.1785,-280453504,0.14
SZSE.002191_201909,0,-1.3586,-8.1785,-280453504,0.14
SZSE.002191_201910,0,-0.6949,5.447,129536896,0.15
SZSE.002191_201911,0,-0.6949,5.447,129536896,0.15
SZSE.002191_201912,0,-0.6949,5.447,129536896,0.15
SZSE.002191_202001,0,-0.6949,5.447,129536896,0.15
SZSE.002191_202002,0,-0.6949,5.447,129536896,0.15
SZSE.002191_202003,0,-0.6949,5.447,129536896,0.15
SZSE.002242_201901,0,-0.7686,5.3622,201399424,0.508
SZSE.002242_201902,0,-0.7686,5.3622,201399424,0.508
SZSE.002242_201903,0,-0.7686,5.3622,201399424,0.508
SZSE.002242_201904,0,-3.8084,1.9881,230900096,-0.78
SZSE.002242_201905,0,-3.8084,1.9881,230900096,-0.78
SZSE.002242_201906,0,-3.8084,1.9881,230900096,-0.78
SZSE.002242_201907,0,5.0459,0.3412,-387499392,0.32
SZSE.002242_201908,0,5.0459,0.3412,-387499392,0.32
SZSE.002242_201909,0,5.0459,0.3412,-387499392,0.32
SZSE.002242_201910,0,0.7805,-0.0187,-147357056,0.28
SZSE.002242_201911,0,0.7805,-0.0187,-147357056,0.28
SZSE.002242_201912,0,0.7805,-0.0187,-147357056,0.28
SZSE.002242_202001,0,0.7805,-0.0187,-147357056,0.28
SZSE.002242_202002,0,0.7805,-0.0187,-147357056,0.28
SZSE.002242_202003,0,0.7805,-0.0187,-147357056,0.28
SZSE.002244_201901,0,1.7342,-35.0742,543510528,0.16
SZSE.002244_201902,0,1.7342,-35.0742,543510528,0.16
SZSE.002244_201903,0,1.7342,-35.0742,543510528,0.16
SZSE.002244_201904,0,1.9143,-99.7716,3095064576,-0.26
SZSE.002244_201905,0,1.9143,-99.7716,3095064576,-0.26
SZSE.002244_201906,0,1.9143,-99.7716,3095064576,-0.26
SZSE.002244_201907,0,-2.1879,1.5826,-6564814848,0.07
SZSE.002244_201908,0,-2.1879,1.5826,-6564814848,0.07
SZSE.002244_201909,0,-2.1879,1.5826,-6564814848,0.07
SZSE.002244_201910,0,-0.5977,26.1389,646828032,0.08
SZSE.002244_201911,0,-0.5977,26.1389,646828032,0.08
SZSE.002244_201912,0,-0.5977,26.1389,646828032,0.08
SZSE.002244_202001,0,-0.5977,26.1389,646828032,0.08
SZSE.002244_202002,0,-0.5977,26.1389,646828032,0.08
SZSE.002244_202003,0,-0.5977,26.1389,646828032,0.08
SZSE.002195_201901,0,-1.511,-6.3922,1287937024,0.0663
SZSE.002195_201902,0,-1.511,-6.3922,1287937024,0.0663
SZSE.002195_201903,0,-1.511,-6.3922,1287937024,0.0663
SZSE.002195_201904,0,2.367,178.7344,375295488,-0.22
SZSE.002195_201905,0,2.367,178.7344,375295488,-0.22
SZSE.002195_201906,0,2.367,178.7344,375295488,-0.22
SZSE.002195_201907,0,-5.0482,-160.1021,458018816,0.0136
SZSE.002195_201908,0,-5.0482,-160.1021,458018816,0.0136
SZSE.002195_201909,0,-5.0482,-160.1021,458018816,0.0136
SZSE.002195_201910,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002195_201911,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002195_201912,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002195_202001,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002195_202002,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002195_202003,0,-3.3502,-46.9067,-197495808,0.0151
SZSE.002250_201901,0,1.0864,10.4782,26808192,0.05
SZSE.002250_201902,0,1.0864,10.4782,26808192,0.05
SZSE.002250_201903,0,1.0864,10.4782,26808192,0.05
SZSE.002250_201904,0,9.8713,27.1487,58345408,0.12
SZSE.002250_201905,0,9.8713,27.1487,58345408,0.12
SZSE.002250_201906,0,9.8713,27.1487,58345408,0.12
SZSE.002250_201907,0,-2.3167,3.8422,96468736,0.1
SZSE.002250_201908,0,-2.3167,3.8422,96468736,0.1
SZSE.002250_201909,0,-2.3167,3.8422,96468736,0.1
SZSE.002250_201910,0,-1.5254,-4.5068,530667456,0.06
SZSE.002250_201911,0,-1.5254,-4.5068,530667456,0.06
SZSE.002250_201912,0,-1.5254,-4.5068,530667456,0.06
SZSE.002250_202001,0,-1.5254,-4.5068,530667456,0.06
SZSE.002250_202002,0,-1.5254,-4.5068,530667456,0.06
SZSE.002250_202003,0,-1.5254,-4.5068,530667456,0.06
SZSE.002302_201901,0,0.0689,-3.3579,-220228608,0.0633
SZSE.002302_201902,0,0.0689,-3.3579,-220228608,0.0633
SZSE.002302_201903,0,0.0689,-3.3579,-220228608,0.0633
SZSE.002302_201904,0,-7.3749,-2.0639,37316608,-0.27
SZSE.002302_201905,0,-7.3749,-2.0639,37316608,-0.27
SZSE.002302_201906,0,-7.3749,-2.0639,37316608,-0.27
SZSE.002302_201907,0,11.8022,5.2525,260566016,0.27
SZSE.002302_201908,0,11.8022,5.2525,260566016,0.27
SZSE.002302_201909,0,11.8022,5.2525,260566016,0.27
SZSE.002302_201910,0,2.8067,-5.2919,355648512,0.2446
SZSE.002302_201911,0,2.8067,-5.2919,355648512,0.2446
SZSE.002302_201912,0,2.8067,-5.2919,355648512,0.2446
SZSE.002302_202001,0,2.8067,-5.2919,355648512,0.2446
SZSE.002302_202002,0,2.8067,-5.2919,355648512,0.2446
SZSE.002302_202003,0,2.8067,-5.2919,355648512,0.2446
SZSE.002249_201901,0,-32.891,-5.1212,-298941440,-1.06
SZSE.002249_201902,0,-32.891,-5.1212,-298941440,-1.06
SZSE.002249_201903,0,-32.891,-5.1212,-298941440,-1.06
SZSE.002249_201904,0,29.4138,6.9573,99971584,0.99
SZSE.002249_201905,0,29.4138,6.9573,99971584,0.99
SZSE.002249_201906,0,29.4138,6.9573,99971584,0.99
SZSE.002249_201907,0,9.6308,4.7927,229267456,0.13
SZSE.002249_201908,0,9.6308,4.7927,229267456,0.13
SZSE.002249_201909,0,9.6308,4.7927,229267456,0.13
SZSE.002249_201910,0,-2.9914,-6.2742,155895808,-0.01
SZSE.002249_201911,0,-2.9914,-6.2742,155895808,-0.01
SZSE.002249_201912,0,-2.9914,-6.2742,155895808,-0.01
SZSE.002249_202001,0,-2.9914,-6.2742,155895808,-0.01
SZSE.002249_202002,0,-2.9914,-6.2742,155895808,-0.01
SZSE.002266_201901,0,-0.9264,0.657,-199290688,0.007
SZSE.002266_201902,0,-0.9264,0.657,-199290688,0.007
SZSE.002266_201903,0,-0.9264,0.657,-199290688,0.007
SZSE.002266_201904,0,1.8584,-17.0164,124942592,-0.04
SZSE.002266_201905,0,1.8584,-17.0164,124942592,-0.04
SZSE.002266_201906,0,1.8584,-17.0164,124942592,-0.04
SZSE.002266_201907,0,-1.3813,14.7191,-83865472,0.0126
SZSE.002266_201908,0,-1.3813,14.7191,-83865472,0.0126
SZSE.002266_201909,0,-1.3813,14.7191,-83865472,0.0126
SZSE.002266_201910,0,-0.6222,0.2745,199901024,0.009
SZSE.002266_201911,0,-0.6222,0.2745,199901024,0.009
SZSE.002266_201912,0,-0.6222,0.2745,199901024,0.009
SZSE.002266_202001,0,-0.6222,0.2745,199901024,0.009
SZSE.002266_202002,0,-0.6222,0.2745,199901024,0.009
SZSE.002266_202003,0,-0.6222,0.2745,199901024,0.009
SZSE.002317_201901,0,-0.8838,-4.1924,-4191360,0.11
SZSE.002317_201902,0,-0.8838,-4.1924,-4191360,0.11
SZSE.002317_201903,0,-0.8838,-4.1924,-4191360,0.11
SZSE.002317_201904,0,1.1998,-17.4091,444739456,-0.39
SZSE.002317_201905,0,1.1998,-17.4091,444739456,-0.39
SZSE.002317_201906,0,1.1998,-17.4091,444739456,-0.39
SZSE.002317_201907,0,2.5695,6.6193,-200477184,0.22
SZSE.002317_201908,0,2.5695,6.6193,-200477184,0.22
SZSE.002317_201909,0,2.5695,6.6193,-200477184,0.22
SZSE.002317_201910,0,-2.9326,0.7007,-53805056,0.08
SZSE.002317_201911,0,-2.9326,0.7007,-53805056,0.08
SZSE.002317_201912,0,-2.9326,0.7007,-53805056,0.08
SZSE.002317_202001,0,-2.9326,0.7007,-53805056,0.08
SZSE.002317_202002,0,-2.9326,0.7007,-53805056,0.08
SZSE.002317_202003,0,-2.9326,0.7007,-53805056,0.08
SZSE.002268_201901,0,5.0642,-10.4608,193634816,0.231
SZSE.002268_201902,0,5.0642,-10.4608,193634816,0.231
SZSE.002268_201903,0,5.0642,-10.4608,193634816,0.231
SZSE.002268_201904,0,-10.0177,23.9895,-106547712,-0.2379
SZSE.002268_201905,0,-10.0177,23.9895,-106547712,-0.2379
SZSE.002268_201906,0,-10.0177,23.9895,-106547712,-0.2379
SZSE.002268_201907,0,3.4713,-12.1103,-49627904,-0.0039
SZSE.002268_201908,0,3.4713,-12.1103,-49627904,-0.0039
SZSE.002268_201909,0,3.4713,-12.1103,-49627904,-0.0039
SZSE.002268_201910,0,1.8428,-2.1102,2165760,0.014
SZSE.002268_201911,0,1.8428,-2.1102,2165760,0.014
SZSE.002268_201912,0,1.8428,-2.1102,2165760,0.014
SZSE.002268_202001,0,1.8428,-2.1102,2165760,0.014
SZSE.002268_202002,0,1.8428,-2.1102,2165760,0.014
SZSE.002268_202003,0,1.8428,-2.1102,2165760,0.014
SZSE.002273_201901,0,-2.1966,0.7155,77689600,0.08
SZSE.002273_201902,0,-2.1966,0.7155,77689600,0.08
SZSE.002273_201903,0,-2.1966,0.7155,77689600,0.08
SZSE.002273_201904,0,-7.201,23.853,-11283840,-0.48
SZSE.002273_201905,0,-7.201,23.853,-11283840,-0.48
SZSE.002273_201906,0,-7.201,23.853,-11283840,-0.48
SZSE.002273_201907,0,2.2655,-5.2556,-149574528,0.07
SZSE.002273_201908,0,2.2655,-5.2556,-149574528,0.07
SZSE.002273_201909,0,2.2655,-5.2556,-149574528,0.07
SZSE.002273_201910,0,3.9532,-0.5532,-2857728,0.18
SZSE.002273_201911,0,3.9532,-0.5532,-2857728,0.18
SZSE.002273_201912,0,3.9532,-0.5532,-2857728,0.18
SZSE.002273_202001,0,3.9532,-0.5532,-2857728,0.18
SZSE.002273_202002,0,3.9532,-0.5532,-2857728,0.18
SZSE.002273_202003,0,3.9532,-0.5532,-2857728,0.18
SZSE.002280_201901,0,-13.399,-29.1428,-320433216,-0.37
SZSE.002280_201902,0,-13.399,-29.1428,-320433216,-0.37
SZSE.002280_201903,0,-13.399,-29.1428,-320433216,-0.37
SZSE.002280_201904,0,12.9922,-9.7973,574144960,0.32
SZSE.002280_201905,0,12.9922,-9.7973,574144960,0.32
SZSE.002280_201906,0,12.9922,-9.7973,574144960,0.32
SZSE.002280_201907,0,-1.1767,-6.4333,-289710592,0
SZSE.002280_201908,0,-1.1767,-6.4333,-289710592,0
SZSE.002280_201909,0,-1.1767,-6.4333,-289710592,0
SZSE.002280_201910,0,-0.6534,0.4496,-57086976,0
SZSE.002280_201911,0,-0.6534,0.4496,-57086976,0
SZSE.002280_201912,0,-0.6534,0.4496,-57086976,0
SZSE.002280_202001,0,-0.6534,0.4496,-57086976,0
SZSE.002280_202002,0,-0.6534,0.4496,-57086976,0
SZSE.002280_202003,0,-0.6534,0.4496,-57086976,0
SZSE.002281_201901,0,-0.747,0.7068,-17024768,0.31
SZSE.002281_201902,0,-0.747,0.7068,-17024768,0.31
SZSE.002281_201903,0,-0.747,0.7068,-17024768,0.31
SZSE.002281_201904,0,-2.7974,-7.2718,78791168,-0.43
SZSE.002281_201905,0,-2.7974,-7.2718,78791168,-0.43
SZSE.002281_201906,0,-2.7974,-7.2718,78791168,-0.43
SZSE.002281_201907,0,0.0565,0.8163,755473664,0.12
SZSE.002281_201908,0,0.0565,0.8163,755473664,0.12
SZSE.002281_201909,0,0.0565,0.8163,755473664,0.12
SZSE.002281_201910,0,1.5676,4.6625,183015424,0.18
SZSE.002281_201911,0,1.5676,4.6625,183015424,0.18
SZSE.002281_201912,0,1.5676,4.6625,183015424,0.18
SZSE.002281_202001,0,1.5676,4.6625,183015424,0.18
SZSE.002281_202002,0,1.5676,4.6625,183015424,0.18
SZSE.002281_202003,0,1.5676,4.6625,183015424,0.18
SZSE.002340_201901,0,0.3924,-11.7066,-430324224,0.06
SZSE.002340_201902,0,0.3924,-11.7066,-430324224,0.06
SZSE.002340_201903,0,0.3924,-11.7066,-430324224,0.06
SZSE.002340_201904,0,-1.3624,-25.978,161959936,-0.15
SZSE.002340_201905,0,-1.3624,-25.978,161959936,-0.15
SZSE.002340_201906,0,-1.3624,-25.978,161959936,-0.15
SZSE.002340_201907,0,1.239,-14.7998,-283936512,0.06
SZSE.002340_201908,0,1.239,-14.7998,-283936512,0.06
SZSE.002340_201909,0,1.239,-14.7998,-283936512,0.06
SZSE.002340_201910,0,-0.3021,7.8169,38831104,0.05
SZSE.002340_201911,0,-0.3021,7.8169,38831104,0.05
SZSE.002340_201912,0,-0.3021,7.8169,38831104,0.05
SZSE.002340_202001,0,-0.3021,7.8169,38831104,0.05
SZSE.002340_202002,0,-0.3021,7.8169,38831104,0.05
SZSE.002340_202003,0,-0.3021,7.8169,38831104,0.05
SZSE.002285_201901,0,-1.5926,-11.8371,-37684992,0.02
SZSE.002285_201902,0,-1.5926,-11.8371,-37684992,0.02
SZSE.002285_201903,0,-1.5926,-11.8371,-37684992,0.02
SZSE.002285_201904,0,-9.8823,-2.2821,350624256,-0.21
SZSE.002285_201905,0,-9.8823,-2.2821,350624256,-0.21
SZSE.002285_201906,0,-9.8823,-2.2821,350624256,-0.21
SZSE.002285_201907,0,4.2215,-4.9389,127558144,0.04
SZSE.002285_201908,0,4.2215,-4.9389,127558144,0.04
SZSE.002285_201909,0,4.2215,-4.9389,127558144,0.04
SZSE.002285_201910,0,-0.7114,2.3673,52989696,0
SZSE.002285_201911,0,-0.7114,2.3673,52989696,0
SZSE.002285_201912,0,-0.7114,2.3673,52989696,0
SZSE.002285_202001,0,-0.7114,2.3673,52989696,0
SZSE.002285_202002,0,-0.7114,2.3673,52989696,0
SZSE.002285_202003,0,-0.7114,2.3673,52989696,0
SHSE.601717_201901,0,-0.7508,-13.1816,98482688,0.08
SHSE.601717_201902,0,-0.7508,-13.1816,98482688,0.08
SHSE.601717_201903,0,-0.7508,-13.1816,98482688,0.08
SHSE.601717_201904,0,5.538,-90.9472,-26676736,-0.262
SHSE.601717_201905,0,5.538,-90.9472,-26676736,-0.262
SHSE.601717_201906,0,5.538,-90.9472,-26676736,-0.262
SHSE.601717_201907,0,-0.5279,-153.6541,-890568704,0.202
SHSE.601717_201908,0,-0.5279,-153.6541,-890568704,0.202
SHSE.601717_201909,0,-0.5279,-153.6541,-890568704,0.202
SHSE.601717_201910,0,-0.5673,-1.2174,701977600,0.19
SHSE.601717_201911,0,-0.5673,-1.2174,701977600,0.19
SHSE.601717_201912,0,-0.5673,-1.2174,701977600,0.19
SHSE.601717_202001,0,-3.1424,0.0701,796500480,-0.01
SHSE.601717_202002,0,-3.1424,0.0701,796500480,-0.01
SHSE.601717_202003,0,-3.1424,0.0701,796500480,-0.01
SHSE.601718_201901,0,-1.5963,1.12,-490364928,-0.06
SHSE.601718_201902,0,-1.5963,1.12,-490364928,-0.06
